season,as_of_week,team_id,team_name,wins_to_date,points_to_date,sim_wins_mean,playoff_odds,title_odds,sim_seed_mean
2023,5,2,Chasing this Johnston,2.0,624.44,6.182,0.398,0.044,6.623333333333333
2023,5,3,Sahit on my face,1.0,554.7,3.514,0.01,0.0,9.717333333333332
2023,5,4,SkyysTheLimit,2.0,570.3,7.675333333333334,0.7453333333333333,0.128,4.502
2023,5,5,Lamb Sauve,3.0,548.78,6.954666666666666,0.4746666666666667,0.05266666666666667,6.1386666666666665
2023,5,6,Justin Time to CeeDee Rings,3.0,579.98,6.689333333333333,0.4093333333333333,0.030666666666666665,6.634
2023,5,7,Bathroom coercer,2.0,566.48,7.188,0.65,0.12266666666666666,5.3613333333333335
2023,5,8,"Sahit, I don't have kik, stop",3.0,570.3199999999999,8.266,0.8553333333333333,0.206,3.8926666666666665
2023,5,9,Je-Romen Empire,3.0,634.6800000000001,8.276666666666667,0.8886666666666667,0.21066666666666667,3.464
2023,5,10,Can McCaffrey Get A McPickTwo?,3.0,675.04,7.616,0.792,0.07866666666666666,4.578666666666667
2023,6,1,Intermixon between Kasts,3.0,768.7599999999999,7.1946666666666665,0.7613333333333333,0.15066666666666667,4.223333333333334
2023,6,2,Chasing this Johnston,2.0,713.08,5.732666666666667,0.34933333333333333,0.04133333333333333,7.064666666666667
2023,6,3,Sahit on my face,2.0,681.08,5.248,0.16333333333333333,0.011333333333333334,8.238
2023,6,4,SkyysTheLimit,2.0,675.3199999999999,7.029333333333334,0.6553333333333333,0.13333333333333333,5.128666666666667
2023,6,5,Lamb Sauve,3.0,659.56,6.156666666666666,0.3273333333333333,0.03266666666666666,7.094
2023,6,6,Justin Time to CeeDee Rings,4.0,697.88,7.926,0.8186666666666667,0.12466666666666666,4.540666666666667
2023,6,7,Bathroom coercer,2.0,671.4200000000001,5.3646666666666665,0.20066666666666666,0.012666666666666666,8.092666666666666
2023,6,8,"Sahit, I don't have kik, stop",4.0,702.4399999999999,9.224666666666666,0.9773333333333334,0.2826666666666667,2.4886666666666666
2023,6,9,Je-Romen Empire,4.0,749.94,8.538666666666666,0.9386666666666666,0.16066666666666668,3.38
2023,6,10,Can McCaffrey Get A McPickTwo?,4.0,802.16,7.584666666666666,0.808,0.05,4.749333333333333
2023,7,1,Intermixon between Kasts,3.0,868.0399999999998,6.729333333333333,0.624,0.104,5.284666666666666
2023,7,2,Chasing this Johnston,2.0,833.24,4.968666666666667,0.18866666666666668,0.02,8.071333333333333
2023,7,3,Sahit on my face,3.0,806.4200000000001,5.794666666666667,0.256,0.016666666666666666,7.569333333333334
2023,7,4,SkyysTheLimit,3.0,805.9,7.25,0.724,0.20533333333333334,4.616666666666666
2023,7,5,Lamb Sauve,3.0,787.02,6.674,0.542,0.086,5.8566666666666665
2023,7,6,Justin Time to CeeDee Rings,4.0,817.84,7.394,0.7333333333333333,0.09933333333333333,5.319333333333334
2023,7,7,Bathroom coercer,2.0,778.3800000000001,5.0953333333333335,0.126,0.011333333333333334,8.553333333333333
2023,7,8,"Sahit, I don't have kik, stop",5.0,829.9599999999999,8.194,0.8626666666666667,0.07333333333333333,4.3373333333333335
2023,7,9,Je-Romen Empire,5.0,897.74,9.466,0.99,0.296,2.0233333333333334
2023,7,10,Can McCaffrey Get A McPickTwo?,5.0,937.62,8.434,0.9533333333333334,0.088,3.368
2023,8,1,Intermixon between Kasts,3.0,1002.9599999999998,6.014,0.444,0.043333333333333335,6.39
2023,8,2,Chasing this Johnston,3.0,967.34,5.788,0.36866666666666664,0.056666666666666664,6.772
2023,8,3,Sahit on my face,3.0,910.3800000000001,5.542,0.18866666666666668,0.014666666666666666,7.9366666666666665
2023,8,4,SkyysTheLimit,3.0,901.0799999999999,6.678,0.5746666666666667,0.14066666666666666,5.634666666666667
2023,8,5,Lamb Sauve,4.0,947.54,7.014,0.6853333333333333,0.12733333333333333,4.8133333333333335
2023,8,6,Justin Time to CeeDee Rings,5.0,943.9000000000001,8.614,0.9566666666666667,0.2633333333333333,3.5113333333333334
2023,8,7,Bathroom coercer,2.0,866.2800000000001,4.6626666666666665,0.05533333333333333,0.002,9.108
2023,8,8,"Sahit, I don't have kik, stop",5.0,957.3199999999999,7.509333333333333,0.7493333333333333,0.05466666666666667,5.458
2023,8,9,Je-Romen Empire,6.0,1016.7,9.261333333333333,0.9906666666666667,0.19933333333333333,2.6006666666666667
2023,8,10,Can McCaffrey Get A McPickTwo?,6.0,1078.8,8.916666666666666,0.9866666666666667,0.098,2.775333333333333
2023,9,1,Intermixon between Kasts,4.0,1127.2799999999997,6.978,0.7793333333333333,0.174,4.276
2023,9,2,Chasing this Johnston,4.0,1109.54,6.276666666666666,0.5453333333333333,0.05533333333333333,5.888
2023,9,3,Sahit on my face,4.0,1045.1000000000001,6.266666666666667,0.374,0.019333333333333334,6.811333333333334
2023,9,4,SkyysTheLimit,3.0,993.06,5.740666666666667,0.20466666666666666,0.03933333333333333,7.729333333333333
2023,9,5,Lamb Sauve,4.0,1067.58,6.485333333333333,0.5586666666666666,0.08733333333333333,5.800666666666666
2023,9,6,Justin Time to CeeDee Rings,5.0,1057.5800000000002,7.838666666666667,0.8906666666666667,0.20666666666666667,4.550666666666666
2023,9,7,Bathroom coercer,2.0,969.58,4.022666666666667,0.012,0.0013333333333333333,9.641333333333334
2023,9,8,"Sahit, I don't have kik, stop",5.0,1050.12,7.052,0.636,0.05533333333333333,5.906666666666666
2023,9,9,Je-Romen Empire,7.0,1134.8200000000002,9.851333333333333,0.9993333333333333,0.24933333333333332,2.1906666666666665
2023,9,10,Can McCaffrey Get A McPickTwo?,7.0,1203.06,9.488,1.0,0.112,2.2053333333333334
2023,10,1,Intermixon between Kasts,4.0,1235.9599999999998,6.282666666666667,0.5073333333333333,0.08466666666666667,5.801333333333333
2023,10,2,Chasing this Johnston,4.0,1245.28,6.072666666666667,0.426,0.07333333333333333,6.291333333333333
2023,10,3,Sahit on my face,5.0,1173.92,6.655333333333333,0.4186666666666667,0.030666666666666665,6.413333333333333
2023,10,4,SkyysTheLimit,3.0,1094.08,4.826666666666667,0.028666666666666667,0.002,9.168
2023,10,5,Lamb Sauve,5.0,1204.3999999999999,7.186,0.7826666666666666,0.15466666666666667,4.317333333333333
2023,10,6,Justin Time to CeeDee Rings,6.0,1192.14,8.536666666666667,0.9773333333333334,0.272,3.5533333333333332
2023,10,7,Bathroom coercer,3.0,1094.5,4.716666666666667,0.02666666666666667,0.004,9.168
2023,10,8,"Sahit, I don't have kik, stop",6.0,1206.0,7.661333333333333,0.8433333333333334,0.074,5.078666666666667
2023,10,9,Je-Romen Empire,7.0,1220.9,9.154,0.9913333333333333,0.19466666666666665,2.806
2023,10,10,Can McCaffrey Get A McPickTwo?,7.0,1334.62,8.908,0.998,0.11,2.4026666666666667
2023,11,1,Intermixon between Kasts,5.0,1375.1999999999998,6.652666666666667,0.7206666666666667,0.12866666666666668,4.871333333333333
2023,11,2,Chasing this Johnston,4.0,1341.02,5.664666666666666,0.2673333333333333,0.03666666666666667,7.233333333333333
2023,11,3,Sahit on my face,5.0,1273.3200000000002,6.1593333333333335,0.2633333333333333,0.009333333333333334,7.279333333333334
2023,11,4,SkyysTheLimit,3.0,1215.04,4.480666666666667,0.0026666666666666666,0.0,9.533333333333333
2023,11,5,Lamb Sauve,6.0,1316.1,7.636666666666667,0.9126666666666666,0.17333333333333334,3.56
2023,11,6,Justin Time to CeeDee Rings,7.0,1322.8400000000001,8.775333333333334,0.9946666666666667,0.23866666666666667,3.19
2023,11,7,Bathroom coercer,4.0,1221.58,5.293333333333333,0.05266666666666667,0.004666666666666667,8.624666666666666
2023,11,8,"Sahit, I don't have kik, stop",6.0,1307.44,7.262666666666667,0.7873333333333333,0.04666666666666667,5.508666666666667
2023,11,9,Je-Romen Empire,8.0,1339.5,9.676,1.0,0.27,2.1053333333333333
2023,11,10,Can McCaffrey Get A McPickTwo?,7.0,1439.8799999999999,8.398666666666667,0.9986666666666667,0.092,3.094
2023,12,1,Intermixon between Kasts,6.0,1500.5599999999997,7.3646666666666665,0.936,0.198,3.0766666666666667
2023,12,2,Chasing this Johnston,4.0,1463.8799999999999,5.052,0.084,0.008,8.372
2023,12,3,Sahit on my face,6.0,1411.0400000000002,6.777333333333333,0.472,0.012666666666666666,6.273333333333333
2023,12,4,SkyysTheLimit,4.0,1341.82,5.328666666666667,0.0006666666666666666,0.0,8.803333333333333
2023,12,5,Lamb Sauve,6.0,1424.3799999999999,6.917333333333334,0.694,0.08866666666666667,5.290666666666667
2023,12,6,Justin Time to CeeDee Rings,8.0,1474.2400000000002,9.031333333333333,1.0,0.292,2.6233333333333335
2023,12,7,Bathroom coercer,4.0,1354.3,4.672666666666666,0.0026666666666666666,0.0,9.455333333333334
2023,12,8,"Sahit, I don't have kik, stop",6.0,1434.8200000000002,7.036666666666667,0.8106666666666666,0.096,5.485333333333333
2023,12,9,Je-Romen Empire,9.0,1471.26,9.817333333333334,1.0,0.24733333333333332,1.8926666666666667
2023,12,10,Can McCaffrey Get A McPickTwo?,7.0,1564.32,8.002,1.0,0.05733333333333333,3.727333333333333
2023,13,1,Intermixon between Kasts,7.0,1705.7199999999998,7.44,1.0,0.092,2.848
2023,13,2,Chasing this Johnston,4.0,1563.2599999999998,4.242666666666667,0.0,0.0,9.012666666666666
2023,13,3,Sahit on my face,7.0,1549.4400000000003,7.502,0.892,0.051333333333333335,4.583333333333333
2023,13,4,SkyysTheLimit,5.0,1496.8,5.757333333333333,0.014666666666666666,0.0006666666666666666,8.098
2023,13,5,Lamb Sauve,6.0,1539.06,6.56,0.534,0.046,6.370666666666667
2023,13,6,Justin Time to CeeDee Rings,9.0,1579.3600000000001,9.412666666666667,1.0,0.4126666666666667,2.458
2023,13,7,Bathroom coercer,4.0,1454.3999999999999,4.330666666666667,0.0,0.0,9.730666666666666
2023,13,8,"Sahit, I don't have kik, stop",6.0,1532.1000000000001,6.669333333333333,0.5593333333333333,0.05266666666666667,6.3566666666666665
2023,13,9,Je-Romen Empire,9.0,1605.34,9.587333333333333,1.0,0.29133333333333333,2.04
2023,13,10,Can McCaffrey Get A McPickTwo?,8.0,1697.98,8.498,1.0,0.05333333333333334,3.502
2023,14,1,Intermixon between Kasts,8.0,1886.8399999999997,8.0,1.0,0.25533333333333336,2.0
2023,14,2,Chasing this Johnston,4.0,1611.9999999999998,4.0,0.0,0.0,9.0
2023,14,3,Sahit on my face,7.0,1645.4400000000003,7.0,1.0,0.058,6.0
2023,14,4,SkyysTheLimit,6.0,1611.34,6.0,0.0,0.0,8.0
2023,14,5,Lamb Sauve,6.0,1662.8999999999999,6.0,0.0,0.0,7.0
2023,14,6,Justin Time to CeeDee Rings,10.0,1690.94,10.0,1.0,0.27,1.0
2023,14,7,Bathroom coercer,4.0,1558.84,4.0,0.0,0.0,10.0
2023,14,8,"Sahit, I don't have kik, stop",7.0,1683.1200000000001,7.0,1.0,0.051333333333333335,5.0
2023,14,9,Je-Romen Empire,9.0,1704.1599999999999,9.0,1.0,0.30266666666666664,4.0
2023,14,10,Can McCaffrey Get A McPickTwo?,9.0,1835.32,9.0,1.0,0.06266666666666666,3.0
2024,0,1,North of the Mason-Njigba,0.0,0.0,7.452,0.714,0.138,4.677333333333333
2024,0,2,Mixon up da Browns,0.0,0.0,7.116,0.648,0.10666666666666667,5.254
2024,0,3,Sahit on my face,0.0,0.0,6.233333333333333,0.41333333333333333,0.032,6.834
2024,0,4,GiveMeMyFlowers,0.0,0.0,7.357333333333333,0.696,0.11266666666666666,4.859333333333334
2024,0,5,Im going Tua Hill Myself,0.0,0.0,7.205333333333333,0.6653333333333333,0.13866666666666666,5.093333333333334
2024,0,6,My Hock Hurts,0.0,0.0,7.752,0.7666666666666667,0.17533333333333334,4.244666666666666
2024,0,7,Gibbing my Jonathan a tug,0.0,0.0,7.500666666666667,0.7053333333333334,0.14866666666666667,4.748
2024,0,8,"Sahit, I don't have kik, stop",0.0,0.0,6.354666666666667,0.44,0.04733333333333333,6.582
2024,0,9,Courtland Trailblazers,0.0,0.0,6.518666666666666,0.478,0.04666666666666667,6.332666666666666
2024,0,10,Avengers: Saquontumania,0.0,0.0,6.51,0.47333333333333333,0.054,6.374666666666666
2024,1,1,North of the Mason-Njigba,1.0,124.48,7.892,0.7873333333333333,0.16,4.107333333333333
2024,1,2,Mixon up da Browns,0.0,107.84,6.686,0.556,0.09533333333333334,5.896
2024,1,3,Sahit on my face,1.0,115.26,6.846,0.514,0.04133333333333333,6.122
2024,1,4,GiveMeMyFlowers,0.0,90.14,6.492666666666667,0.5186666666666667,0.09466666666666666,6.1626666666666665
2024,1,5,Im going Tua Hill Myself,1.0,134.92,7.927333333333333,0.808,0.15133333333333332,4.014
2024,1,6,My Hock Hurts,0.0,114.62,7.24,0.6753333333333333,0.14666666666666667,4.93
2024,1,7,Gibbing my Jonathan a tug,0.0,124.36,7.048666666666667,0.6186666666666667,0.11866666666666667,5.269333333333333
2024,1,8,"Sahit, I don't have kik, stop",0.0,112.16,5.804,0.33,0.042,7.335333333333334
2024,1,9,Courtland Trailblazers,1.0,135.78,7.003333333333333,0.5973333333333334,0.06866666666666667,5.553333333333334
2024,1,10,Avengers: Saquontumania,1.0,118.86,7.06,0.5946666666666667,0.08133333333333333,5.61
2024,2,1,North of the Mason-Njigba,1.0,233.94,7.668,0.8026666666666666,0.11533333333333333,4.564666666666667
2024,2,2,Mixon up da Browns,0.0,220.0,5.804666666666667,0.376,0.026,7.057333333333333
2024,2,3,Sahit on my face,2.0,269.06,7.767333333333333,0.7853333333333333,0.05533333333333333,4.676666666666667
2024,2,4,GiveMeMyFlowers,1.0,214.88,6.713333333333333,0.5966666666666667,0.08133333333333333,5.779333333333334
2024,2,5,Im going Tua Hill Myself,2.0,286.2,9.378,0.9806666666666667,0.2673333333333333,2.342
2024,2,6,My Hock Hurts,1.0,258.74,9.158666666666667,0.9633333333333334,0.34933333333333333,2.226
2024,2,7,Gibbing my Jonathan a tug,0.0,233.57999999999998,6.3133333333333335,0.5346666666666666,0.068,6.152666666666667
2024,2,8,"Sahit, I don't have kik, stop",0.0,199.95999999999998,5.241333333333333,0.25066666666666665,0.014666666666666666,7.788666666666667
2024,2,9,Courtland Trailblazers,2.0,231.34,5.9093333333333335,0.31533333333333335,0.013333333333333334,7.455333333333333
2024,2,10,Avengers: Saquontumania,1.0,240.3,6.046,0.39466666666666667,0.009333333333333334,6.957333333333334
2024,3,1,North of the Mason-Njigba,2.0,354.46,7.973333333333334,0.838,0.08733333333333333,4.495333333333333
2024,3,2,Mixon up da Browns,0.0,322.98,3.33,0.019333333333333334,0.0006666666666666666,9.459333333333333
2024,3,3,Sahit on my face,2.0,383.74,8.194,0.8873333333333333,0.11,4.036
2024,3,4,GiveMeMyFlowers,1.0,298.76,6.177333333333333,0.4246666666666667,0.03266666666666666,6.700666666666667
2024,3,5,Im going Tua Hill Myself,3.0,396.68,10.073333333333334,0.9913333333333333,0.2773333333333333,1.9966666666666666
2024,3,6,My Hock Hurts,1.0,356.18,8.49,0.938,0.3473333333333333,3.1
2024,3,7,Gibbing my Jonathan a tug,1.0,356.44,6.663333333333333,0.5986666666666667,0.052,5.779333333333334
2024,3,8,"Sahit, I don't have kik, stop",0.0,266.86,4.906,0.13066666666666665,0.006666666666666667,8.158666666666667
2024,3,9,Courtland Trailblazers,3.0,362.52,8.422,0.888,0.08,3.941333333333333
2024,3,10,Avengers: Saquontumania,2.0,371.26,5.770666666666667,0.284,0.006,7.332666666666666
2024,4,1,North of the Mason-Njigba,3.0,487.36,8.141333333333334,0.828,0.10933333333333334,4.182
2024,4,2,Mixon up da Browns,0.0,437.36,3.792666666666667,0.032,0.0013333333333333333,9.245333333333333
2024,4,3,Sahit on my face,3.0,500.6,7.738,0.7626666666666667,0.06333333333333334,4.704666666666666
2024,4,4,GiveMeMyFlowers,2.0,413.56,7.061333333333334,0.586,0.08533333333333333,5.746
2024,4,5,Im going Tua Hill Myself,3.0,502.72,8.831333333333333,0.934,0.20866666666666667,3.024
2024,4,6,My Hock Hurts,1.0,462.5,7.254,0.7446666666666667,0.198,4.822666666666667
2024,4,7,Gibbing my Jonathan a tug,2.0,485.88,7.569333333333334,0.7693333333333333,0.13933333333333334,4.648666666666666
2024,4,8,"Sahit, I don't have kik, stop",0.0,369.06,4.440666666666667,0.064,0.006,8.810666666666666
2024,4,9,Courtland Trailblazers,4.0,489.4,9.15,0.9466666666666667,0.17333333333333334,2.792
2024,4,10,Avengers: Saquontumania,2.0,491.08,6.021333333333334,0.33266666666666667,0.015333333333333332,7.024
2024,5,1,North of the Mason-Njigba,3.0,608.2,7.95,0.8473333333333334,0.1,4.314666666666667
2024,5,2,Mixon up da Browns,1.0,558.36,5.282666666666667,0.19266666666666668,0.02,7.897333333333333
2024,5,3,Sahit on my face,3.0,606.5,7.496,0.732,0.07066666666666667,5.065333333333333
2024,5,4,GiveMeMyFlowers,3.0,556.7,7.517333333333333,0.7146666666666667,0.09533333333333334,5.089333333333333
2024,5,5,Im going Tua Hill Myself,4.0,662.84,9.210666666666667,0.9646666666666667,0.25466666666666665,2.376
2024,5,6,My Hock Hurts,1.0,558.86,6.648666666666666,0.614,0.176,5.582666666666666
2024,5,7,Gibbing my Jonathan a tug,3.0,633.86,7.8213333333333335,0.8426666666666667,0.146,4.040666666666667
2024,5,8,"Sahit, I don't have kik, stop",1.0,510.0,4.394,0.05266666666666667,0.0006666666666666666,9.089333333333334
2024,5,9,Courtland Trailblazers,4.0,600.56,8.583333333333334,0.9053333333333333,0.13,3.3013333333333335
2024,5,10,Avengers: Saquontumania,2.0,579.0,5.096,0.134,0.006666666666666667,8.243333333333334
2024,6,1,North of the Mason-Njigba,4.0,729.1,7.616,0.7473333333333333,0.06866666666666667,4.967333333333333
2024,6,2,Mixon up da Browns,2.0,719.56,4.943333333333333,0.112,0.008,8.389333333333333
2024,6,3,Sahit on my face,3.0,711.1,7.417333333333334,0.7353333333333333,0.086,5.044666666666667
2024,6,4,GiveMeMyFlowers,4.0,677.9000000000001,8.384666666666666,0.876,0.168,3.917333333333333
2024,6,5,Im going Tua Hill Myself,5.0,774.86,9.367333333333333,0.978,0.21266666666666667,2.3153333333333332
2024,6,6,My Hock Hurts,1.0,669.52,6.487333333333333,0.5806666666666667,0.17333333333333334,5.739333333333334
2024,6,7,Gibbing my Jonathan a tug,4.0,749.08,8.049333333333333,0.868,0.14266666666666666,3.6646666666666667
2024,6,8,"Sahit, I don't have kik, stop",1.0,642.28,4.1513333333333335,0.036,0.004666666666666667,9.290666666666667
2024,6,9,Courtland Trailblazers,4.0,717.9799999999999,7.871333333333333,0.8073333333333333,0.10933333333333334,4.235333333333333
2024,6,10,Avengers: Saquontumania,2.0,687.46,5.712,0.25933333333333336,0.02666666666666667,7.436
2024,7,1,North of the Mason-Njigba,5.0,844.9200000000001,8.396,0.9293333333333333,0.138,3.9753333333333334
2024,7,2,Mixon up da Browns,3.0,851.3599999999999,6.14,0.4093333333333333,0.034666666666666665,6.648666666666666
2024,7,3,Sahit on my face,4.0,842.0600000000001,7.48,0.7573333333333333,0.06333333333333334,5.194
2024,7,4,GiveMeMyFlowers,4.0,775.6600000000001,7.921333333333333,0.836,0.14,4.692
2024,7,5,Im going Tua Hill Myself,6.0,906.9,10.136,0.9946666666666667,0.27266666666666667,1.698
2024,7,6,My Hock Hurts,1.0,790.68,5.213333333333333,0.21733333333333332,0.034,7.573333333333333
2024,7,7,Gibbing my Jonathan a tug,5.0,856.22,8.584666666666667,0.9293333333333333,0.19066666666666668,3.1046666666666667
2024,7,8,"Sahit, I don't have kik, stop",1.0,703.9599999999999,3.39,0.004,0.0,9.628666666666666
2024,7,9,Courtland Trailblazers,4.0,847.6799999999998,7.860666666666667,0.846,0.12066666666666667,4.040666666666667
2024,7,10,Avengers: Saquontumania,2.0,773.2,4.878,0.07666666666666666,0.006,8.444666666666667
2024,8,1,North of the Mason-Njigba,6.0,958.6400000000001,8.495333333333333,0.93,0.12533333333333332,3.9473333333333334
2024,8,2,Mixon up da Browns,4.0,989.1399999999999,7.010666666666666,0.6886666666666666,0.06333333333333334,5.499333333333333
2024,8,3,Sahit on my face,5.0,977.94,7.915333333333334,0.87,0.08,4.484666666666667
2024,8,4,GiveMeMyFlowers,4.0,904.58,7.001333333333333,0.5733333333333334,0.051333333333333335,5.976666666666667
2024,8,5,Im going Tua Hill Myself,7.0,1028.26,10.352,0.9993333333333333,0.25133333333333335,1.5686666666666667
2024,8,6,My Hock Hurts,2.0,934.1199999999999,5.493333333333333,0.288,0.04066666666666666,7.264
2024,8,7,Gibbing my Jonathan a tug,5.0,993.52,8.493333333333334,0.9586666666666667,0.3413333333333333,2.578666666666667
2024,8,8,"Sahit, I don't have kik, stop",1.0,816.4599999999999,3.3573333333333335,0.0026666666666666666,0.0006666666666666666,9.768666666666666
2024,8,9,Courtland Trailblazers,4.0,966.7199999999998,6.876,0.6013333333333334,0.03933333333333333,5.586
2024,8,10,Avengers: Saquontumania,2.0,884.1600000000001,5.005333333333334,0.088,0.006666666666666667,8.326
2024,9,1,North of the Mason-Njigba,7.0,1106.94,8.444,0.9666666666666667,0.04933333333333333,4.074
2024,9,2,Mixon up da Browns,4.0,1076.1399999999999,7.023333333333333,0.7153333333333334,0.114,5.485333333333333
2024,9,3,Sahit on my face,6.0,1122.14,8.635333333333334,0.966,0.08333333333333333,3.45
2024,9,4,GiveMeMyFlowers,4.0,1031.28,6.498,0.472,0.09,6.504
2024,9,5,Im going Tua Hill Myself,7.0,1153.46,9.903333333333334,1.0,0.24733333333333332,1.7686666666666666
2024,9,6,My Hock Hurts,3.0,1072.7199999999998,5.933333333333334,0.3873333333333333,0.05,6.706
2024,9,7,Gibbing my Jonathan a tug,6.0,1119.66,8.893333333333333,0.99,0.328,2.0946666666666665
2024,9,8,"Sahit, I don't have kik, stop",2.0,931.5799999999999,4.272666666666667,0.014,0.0013333333333333333,9.27
2024,9,9,Courtland Trailblazers,4.0,1081.8199999999997,6.3933333333333335,0.478,0.036,6.373333333333333
2024,9,10,Avengers: Saquontumania,2.0,995.82,4.003333333333333,0.010666666666666666,0.0006666666666666666,9.274
2024,10,1,North of the Mason-Njigba,7.0,1214.3400000000001,8.337333333333333,0.9946666666666667,0.03866666666666667,3.990666666666667
2024,10,2,Mixon up da Browns,4.0,1196.28,6.521333333333334,0.7466666666666667,0.11466666666666667,5.692666666666667
2024,10,3,Sahit on my face,7.0,1231.6000000000001,9.04,1.0,0.06066666666666667,3.1406666666666667
2024,10,4,GiveMeMyFlowers,4.0,1137.72,6.006,0.414,0.07666666666666666,6.830666666666667
2024,10,5,Im going Tua Hill Myself,8.0,1285.46,10.38,1.0,0.38466666666666666,1.4426666666666668
2024,10,6,My Hock Hurts,3.0,1188.6,5.502666666666666,0.4066666666666667,0.04666666666666667,7.029333333333334
2024,10,7,Gibbing my Jonathan a tug,7.0,1290.66,9.144666666666666,1.0,0.24866666666666667,1.8453333333333333
2024,10,8,"Sahit, I don't have kik, stop",3.0,1021.6999999999999,4.512,0.017333333333333333,0.0006666666666666666,9.345333333333333
2024,10,9,Courtland Trailblazers,4.0,1160.1199999999997,5.798666666666667,0.354,0.020666666666666667,7.106
2024,10,10,Avengers: Saquontumania,3.0,1121.44,4.757333333333333,0.06666666666666667,0.008,8.576666666666666
2024,11,1,North of the Mason-Njigba,8.0,1334.7200000000003,8.994,1.0,0.09666666666666666,3.6286666666666667
2024,11,2,Mixon up da Browns,4.0,1342.1399999999999,6.004,0.6166666666666667,0.07533333333333334,6.32
2024,11,3,Sahit on my face,8.0,1370.5800000000002,9.814,1.0,0.12066666666666667,2.416
2024,11,4,GiveMeMyFlowers,5.0,1251.8600000000001,6.347333333333333,0.46266666666666667,0.05266666666666667,6.6193333333333335
2024,11,5,Im going Tua Hill Myself,8.0,1426.24,9.687333333333333,1.0,0.23333333333333334,2.0833333333333335
2024,11,6,My Hock Hurts,3.0,1297.4399999999998,4.796,0.10533333333333333,0.017333333333333333,8.147333333333334
2024,11,7,Gibbing my Jonathan a tug,7.0,1394.3600000000001,8.571333333333333,1.0,0.294,2.038666666666667
2024,11,8,"Sahit, I don't have kik, stop",3.0,1090.56,4.1,0.0,0.0,9.675333333333333
2024,11,9,Courtland Trailblazers,5.0,1314.5599999999997,6.5553333333333335,0.71,0.098,5.93
2024,11,10,Avengers: Saquontumania,4.0,1274.88,5.1306666666666665,0.10533333333333333,0.012,8.141333333333334
2024,12,1,North of the Mason-Njigba,8.0,1450.7400000000002,8.732,1.0,0.06533333333333333,3.8706666666666667
2024,12,2,Mixon up da Browns,5.0,1468.8999999999999,6.173333333333333,0.758,0.13133333333333333,5.892
2024,12,3,Sahit on my face,9.0,1509.5000000000002,10.004666666666667,1.0,0.09866666666666667,2.626
2024,12,4,GiveMeMyFlowers,5.0,1364.2400000000002,5.986,0.2986666666666667,0.04,7.203333333333333
2024,12,5,Im going Tua Hill Myself,9.0,1551.92,10.282666666666668,1.0,0.326,1.5046666666666666
2024,12,6,My Hock Hurts,4.0,1408.9999999999998,5.073333333333333,0.12133333333333333,0.012,8.171333333333333
2024,12,7,Gibbing my Jonathan a tug,7.0,1491.5600000000002,8.179333333333334,0.9993333333333333,0.234,2.1013333333333333
2024,12,8,"Sahit, I don't have kik, stop",3.0,1212.9199999999998,3.8133333333333335,0.0,0.0,9.911333333333333
2024,12,9,Courtland Trailblazers,5.0,1435.6199999999997,6.000666666666667,0.5206666666666667,0.05466666666666667,6.623333333333333
2024,12,10,Avengers: Saquontumania,5.0,1431.2800000000002,5.754666666666667,0.302,0.038,7.096
2024,13,1,North of the Mason-Njigba,9.0,1604.9600000000003,9.36,1.0,0.066,3.9526666666666666
2024,13,2,Mixon up da Browns,5.0,1547.4999999999998,5.620666666666667,0.5006666666666667,0.1,6.734666666666667
2024,13,3,Sahit on my face,10.0,1636.7800000000002,10.658,1.0,0.134,2.5606666666666666
2024,13,4,GiveMeMyFlowers,5.0,1485.6400000000003,5.379333333333333,0.24533333333333332,0.018,7.687333333333333
2024,13,5,Im going Tua Hill Myself,10.0,1730.6000000000001,10.64,1.0,0.32,1.4866666666666666
2024,13,6,My Hock Hurts,4.0,1498.3199999999997,4.546666666666667,0.0,0.0,8.847333333333333
2024,13,7,Gibbing my Jonathan a tug,7.0,1618.7400000000002,7.518,1.0,0.20333333333333334,2.172
2024,13,8,"Sahit, I don't have kik, stop",4.0,1315.1799999999998,4.482,0.0,0.0,9.788
2024,13,9,Courtland Trailblazers,6.0,1563.2599999999998,6.453333333333333,0.9273333333333333,0.11266666666666666,5.228
2024,13,10,Avengers: Saquontumania,5.0,1589.6200000000001,5.342,0.32666666666666666,0.046,6.542666666666666
2024,14,1,North of the Mason-Njigba,9.0,1728.7400000000002,9.0,1.0,0.09333333333333334,4.0
2024,14,2,Mixon up da Browns,6.0,1695.0999999999997,6.0,1.0,0.07933333333333334,6.0
2024,14,3,Sahit on my face,10.0,1767.9,10.0,1.0,0.06333333333333334,3.0
2024,14,4,GiveMeMyFlowers,5.0,1594.6800000000003,5.0,0.0,0.0,9.0
2024,14,5,Im going Tua Hill Myself,11.0,1889.88,11.0,1.0,0.2866666666666667,1.0
2024,14,6,My Hock Hurts,5.0,1661.0399999999997,5.0,0.0,0.0,8.0
2024,14,7,Gibbing my Jonathan a tug,8.0,1783.8600000000001,8.0,1.0,0.352,2.0
2024,14,8,"Sahit, I don't have kik, stop",4.0,1421.6799999999998,4.0,0.0,0.0,10.0
2024,14,9,Courtland Trailblazers,6.0,1675.7599999999998,6.0,0.0,0.0,7.0
2024,14,10,Avengers: Saquontumania,6.0,1725.88,6.0,1.0,0.12533333333333332,5.0
